id_escenario,escenario,recargo_entrega_ilustrativo_fraccion,participacion_gasolina_en_p068,codigo,producto,efecto_costo_directo_pct,efecto_precio_propagado_pct
E10_r30_p068_502,E10,0.3,0.502,P118,Servicios de alquiler de vivienda,5.318228575908591e-10,0.001191773320258301
E10_r30_p068_502,E10,0.3,0.502,P119,"Otros servicios inmobiliarios, excepto alquiler de vivienda",0.0028326741804245827,0.009000417002444215
E10_r30_p068_502,E10,0.3,0.502,P120,"Servicios jurídicos, de contabilidad, auditoría, teneduría de libros y consultoría fiscal",0.0021675137427192405,0.004856798567661713
E10_r30_p068_502,E10,0.3,0.502,P121,Servicios de tecnología de la información,0.012404339480846186,0.017208721471320656
E10_r30_p068_502,E10,0.3,0.502,P122,"Servicios de arquitectura e ingeniería, ensayos y análisis técnicos",0.012126857020454412,0.018091339610579737
E10_r30_p068_502,E10,0.3,0.502,P123,"Otros servicios profesionales, científicos y técnicos",0.0029264774996885052,0.00656247105035527
E10_r30_p068_502,E10,0.3,0.502,P124,Servicios de publicidad y estudios de mercado,0.004527520938688277,0.010962920153310941
E10_r30_p068_502,E10,0.3,0.502,P125,Servicios de arrendamiento o alquiler sin operador,0.01498583512692662,0.019772987731159722
E10_r30_p068_502,E10,0.3,0.502,P126,Servicios  de agencias de empleo y de dotación de recursos humanos,0.0028929431066707697,0.004352534575824388
E10_r30_p068_502,E10,0.3,0.502,P127,"Servicios de agencias de viajes, operadores turísticos y actividades conexas",0.01032587293664694,0.01591540146820102
E10_r30_p068_502,E10,0.3,0.502,P128,"Servicios de seguridad, sistemas de seguridad e investigación privada",0.006981910587081893,0.009399769258977708
E10_r30_p068_502,E10,0.3,0.502,P129,Servicios de limpieza,0.0047687233525728805,0.009464027365239124
E10_r30_p068_502,E10,0.3,0.502,P130,Servicios telefónicos de centros de llamadas,0.0013673004691730566,0.005030758927344354
E10_r30_p068_502,E10,0.3,0.502,P131,"Servicios administrativos, de apoyo de oficina y otros servicios de apoyo a las empresas",0.01745461031089468,0.022279478366654774
E10_r30_p068_502,E10,0.3,0.502,P132,"Servicios de mantenimiento, reparación e instalación de productos metálicos elaborados, maquinaria y equipo",0.009963148613131413,0.01922676573359638
E10_r30_p068_502,E10,0.3,0.502,P133,Servicios de reparación de otros bienes,0.0050029990626511405,0.008492858449281465
E10_r30_p068_502,E10,0.3,0.502,P134,"Servicios de apoyo a la agricultura, caza, silvicultura y pesca",0.016263795540541817,0.01851971216590257
E10_r30_p068_502,E10,0.3,0.502,P135,"Servicios de apoyo a la explotación de minas y canteras y los relacionados con la distribución de electricidad, gas y agua",0.002947871210294929,0.00932538329854332
E10_r30_p068_502,E10,0.3,0.502,P136,Servicios de manufactura,0.015219149627435535,0.024526046386164773
E10_r30_p068_502,E10,0.3,0.502,P137,Servicios públicos del gobierno general,0.022786378406399427,0.03544653814505899
E10_r30_p068_502,E10,0.3,0.502,P138,"Servicios públicos administrativos relacionados con la provisión de servicios educativos, de salud, servicios sociales, culturales y otros, sin contar los servicios de seguridad social",0.0010691410155087568,0.007746189509602933
E10_r30_p068_502,E10,0.3,0.502,P139,Otros servicios administrativos,0.0019688281144071345,0.012235697634588387
E10_r30_p068_502,E10,0.3,0.502,P140,Servicios públicos administrativos prestados a la comunidad en su conjunto,0.0031289979220307674,0.006352365476897147
E10_r30_p068_502,E10,0.3,0.502,P141,Servicios administrativos relacionados con los sistemas de seguridad social de afiliación obligatoria,0.0036611165855586296,0.006465695986661882
E10_r30_p068_502,E10,0.3,0.502,P142,Servicios de enseñanza,0.0023087903607014754,0.004601681645278964
E10_r30_p068_502,E10,0.3,0.502,P143,Servicios de hospitalización,0.00569709163592416,0.010126524219806539
E10_r30_p068_502,E10,0.3,0.502,P144,Servicios médicos y dentales,0.005944185811942443,0.010588839574609005
E10_r30_p068_502,E10,0.3,0.502,P145,Otros servicios de atención de la salud humana,0.005307571898737804,0.012011492838078869
E10_r30_p068_502,E10,0.3,0.502,P146,"Servicios audiovisuales, recreativos, culturales y deportivos",0.01069430313765873,0.019545733195443442
E10_r30_p068_502,E10,0.3,0.502,P147,Servicios de asociaciones que sirven a las empresas,0.008495843009061673,0.014837734215654416
E10_r30_p068_502,E10,0.3,0.502,P148,Servicios de asociaciones que sirven a los hogares,0.007245578603593622,0.015919019548728642
E10_r30_p068_502,E10,0.3,0.502,P149,Otros servicios,0.003479025633980612,0.006033049515508281
E10_r30_p068_502,E10,0.3,0.502,P150,Servicios domésticos,0.0,0.0
E10_r30_p068_502,E10,0.3,0.502,P151,Compras directas en el exterior por residentes,0.0,0.0
E10_r30_p068_502,E10,0.3,0.502,P152,Compras directas en el territorio nacional por no residentes,0.0,0.0
E15_r00_p068_450,E15,0.0,0.45,P001,Maíz,-0.00227847479015797,-0.0035361440197867132
E15_r00_p068_450,E15,0.0,0.45,P002,Frijoles,-0.00020126307126384685,-0.0017509152372827308
E15_r00_p068_450,E15,0.0,0.45,P003,Leguminosas (legumbres secas) y semillas oleaginosas,-0.005568994732238477,-0.008467798153434045
E15_r00_p068_450,E15,0.0,0.45,P004,Arroz,-0.0027655870826032657,-0.006135876098426646
E15_r00_p068_450,E15,0.0,0.45,P005,Otros cereales,-0.0018609007990060536,-0.003305766279820222
E15_r00_p068_450,E15,0.0,0.45,P006,Hortalizas,-0.003609008690524719,-0.0058574806878410835
E15_r00_p068_450,E15,0.0,0.45,P007,Sandías y melones,-0.0027247137445388482,-0.005052532001296472
E15_r00_p068_450,E15,0.0,0.45,P008,Ejotes y arvejas,-0.0026366108832965385,-0.004644126587632985
E15_r00_p068_450,E15,0.0,0.45,P009,Raíces y tubérculos,-0.0034154942634969498,-0.006664894654099284
E15_r00_p068_450,E15,0.0,0.45,P010,Caña de azúcar y otras plantas azucareras,-0.005815191629342029,-0.010739049436323256
E15_r00_p068_450,E15,0.0,0.45,P011,Tabaco y otras plantas no perennes,-0.0005431606523268979,-0.003623376802837231
E15_r00_p068_450,E15,0.0,0.45,P012,"Bananos, plátanos y otros",-0.005586875521929382,-0.010335197666121818
E15_r00_p068_450,E15,0.0,0.45,P013,Frutas tropicales y subtropicales,-0.00340738191552704,-0.005434045674770916
E15_r00_p068_450,E15,0.0,0.45,P014,"Berries, otras frutas y semillas de frutas",-0.004071878007752048,-0.005913742256311191
E15_r00_p068_450,E15,0.0,0.45,P015,Palma africana,-0.004584969658681227,-0.009543674660093425
E15_r00_p068_450,E15,0.0,0.45,P016,Café en grano,-0.0002111673599890656,-0.003998904440475504
E15_r00_p068_450,E15,0.0,0.45,P017,Cardamomo,-0.0022951519767300255,-0.006518035451464506
E15_r00_p068_450,E15,0.0,0.45,P018,Caucho natural,-0.008761285040879295,-0.018075061912535793
E15_r00_p068_450,E15,0.0,0.45,P019,Propagación de plantas,-0.022313126579031433,-0.028572974983664425
E15_r00_p068_450,E15,0.0,0.45,P020,"Otros frutos oleaginosos, otras plantas bebestibles y especias aromáticas",-0.016133420991536994,-0.019586915374551147
E15_r00_p068_450,E15,0.0,0.45,P021,Ganado bovino,-0.001687365279658464,-0.003344795139095606
E15_r00_p068_450,E15,0.0,0.45,P022,Ganado porcino y otro tipo de animales vivos n.c.p.,-0.004062361815856895,-0.007099686709393443
E15_r00_p068_450,E15,0.0,0.45,P023,Aves de corral,-0.001729297473309373,-0.00502765307432283
E15_r00_p068_450,E15,0.0,0.45,P024,Leche cruda,-0.003173729457719915,-0.007063167101081888
E15_r00_p068_450,E15,0.0,0.45,P025,Huevos,-0.001746855713983093,-0.003701571562674597
E15_r00_p068_450,E15,0.0,0.45,P026,Otros productos de animales vivos,-0.0,-0.0035302639731684565
E15_r00_p068_450,E15,0.0,0.45,P027,Troncos de madera y leña,-0.009729617102260186,-0.013444926243824795
E15_r00_p068_450,E15,0.0,0.45,P028,Productos forestales no madereros,-0.007724913920340431,-0.013299088638305721
E15_r00_p068_450,E15,0.0,0.45,P029,"Peces vivos, frescos o refrigerados",-0.0670471370657384,-0.06879489971490771
E15_r00_p068_450,E15,0.0,0.45,P030,Crustáceos sin congelar y otros productos de la pesca,-0.006754915022676894,-0.01026667384072873
E15_r00_p068_450,E15,0.0,0.45,P031,Petróleo crudo y gas natural,-0.016776149284986584,-0.019978766589619175
E15_r00_p068_450,E15,0.0,0.45,P032,Minerales metálicos,-0.005991705174992031,-0.00932020471760542
E15_r00_p068_450,E15,0.0,0.45,P033,Minerales no metálicos,-0.01968008860135212,-0.023529126061421764
E15_r00_p068_450,E15,0.0,0.45,P034,Carne y despojos comestibles de ganado bovino; cueros y pieles de bovino y de otros animales,-0.0035614312155019283,-0.008671116594192285
E15_r00_p068_450,E15,0.0,0.45,P035,Carne y despojos comestibles de ganado porcino,-0.0015563792733545331,-0.007808772316086544
E15_r00_p068_450,E15,0.0,0.45,P036,Carne y despojos comestibles de aves,-0.003265266061033184,-0.008788194282717909
E15_r00_p068_450,E15,0.0,0.45,P037,Carne y despojos de otros animales y conservas y preparados de carne,-0.004850518369159387,-0.009393198163575003
E15_r00_p068_450,E15,0.0,0.45,P038,"Pescado congelado, preparado o en conserva y sus productos",-0.0011639007672269394,-0.004830456101238717
E15_r00_p068_450,E15,0.0,0.45,P039,"Crustáceos, moluscos y demás invertebrados acuáticos congelados, preparados o en conserva y sus productos",-0.0024029304615800213,-0.006654289709497822
E15_r00_p068_450,E15,0.0,0.45,P040,"Vegetales preparados o en conserva, legumbres y papas",-0.010634874388927186,-0.015861195154619354
E15_r00_p068_450,E15,0.0,0.45,P041,Preparaciones y conservas de frutas y nueces,-0.003478339690280342,-0.007052769069872872
E15_r00_p068_450,E15,0.0,0.45,P042,Jugos de frutas,-0.008264010870613677,-0.013135183493448058
E15_r00_p068_450,E15,0.0,0.45,P043,Aceites de origen vegetal,-0.004390473296239614,-0.010248682226793827
E15_r00_p068_450,E15,0.0,0.45,P044,"Margarina, grasas y otros aceites de origen animal y vegetal",-0.005522837840270002,-0.011510658916642078
E15_r00_p068_450,E15,0.0,0.45,P045,Leche líquida y crema procesada,-0.003802146479185872,-0.00963842532946612
E15_r00_p068_450,E15,0.0,0.45,P046,Otros productos lácteos n.c.p.,-0.0039369067721663105,-0.009453244171436427
E15_r00_p068_450,E15,0.0,0.45,P047,Harina de trigo,-0.00551428277676611,-0.01062778135982526
E15_r00_p068_450,E15,0.0,0.45,P048,Arroz sin cáscara,-0.006239899222635024,-0.008782102250651493
E15_r00_p068_450,E15,0.0,0.45,P049,"Otros productos de molinería, almidones y productos de almidón",-0.00922380941749336,-0.01313509202713171
E15_r00_p068_450,E15,0.0,0.45,P050,Pan y otros productos de panadería y repostería n.c.p.,-0.000988388373587152,-0.006225162017444733
E15_r00_p068_450,E15,0.0,0.45,P051,"Tortillas de maíz, incluso tostadas, horneadas o fritas",-9.386826606200385e-05,-0.0032253037282066544
E15_r00_p068_450,E15,0.0,0.45,P052,"Azúcar de caña sin refinar y refinada, melaza y los demás azúcares n.c.p.",-0.0004464865723778935,-0.009643192897066841
E15_r00_p068_450,E15,0.0,0.45,P053,Productos alimenticios n.c.p.,-0.009871850651802348,-0.013887544455842948
E15_r00_p068_450,E15,0.0,0.45,P054,Preparados para alimentación animal,-0.000806946150276891,-0.0038790230119067886
E15_r00_p068_450,E15,0.0,0.45,P055,"Aguardientes, licores, vinos, demás bebidas espirituosas y productos del tabaco",-0.0012797682976054925,-0.0055298646714939574
E15_r00_p068_450,E15,0.0,0.45,P056,Malta y cerveza de malta,-0.014827039953228068,-0.01924628039286483
E15_r00_p068_450,E15,0.0,0.45,P057,Bebidas no alcohólicas,-0.01314462833154247,-0.019463705927665036
E15_r00_p068_450,E15,0.0,0.45,P058,Aguas minerales y otras aguas embotelladas,-0.013658323121748124,-0.017631751848551445
E15_r00_p068_450,E15,0.0,0.45,P059,"Hilados, tejidos, telas y otros productos textiles excepto prendas de vestir",-0.005097610265683414,-0.008956719330903218
E15_r00_p068_450,E15,0.0,0.45,P060,"Prendas de vestir, adobo y teñido de pieles",-0.004877971874766794,-0.0093124514166888
E15_r00_p068_450,E15,0.0,0.45,P061,Cuero de piel curtida o adobada y cuero artificial o regenerado y artículos de cuero,-0.006441414594683876,-0.010973962540160916
E15_r00_p068_450,E15,0.0,0.45,P062,"Calzado y sus partes, de cualquier material y de cualquier uso",-0.0004015892570390268,-0.004659043952722988
E15_r00_p068_450,E15,0.0,0.45,P063,"Madera aserrada y acepillada, productos de madera, corcho, paja y materiales trenzables",-0.006732055510793007,-0.015101442319415365
E15_r00_p068_450,E15,0.0,0.45,P064,Pasta de papel y papel,-0.0019501198439486156,-0.0058078073637310565
E15_r00_p068_450,E15,0.0,0.45,P065,Envases de papel y cartón,-0.0026644145919344827,-0.005919203907233753
E15_r00_p068_450,E15,0.0,0.45,P066,Productos de la edición,-0.002893723835798402,-0.006028713489414547
E15_r00_p068_450,E15,0.0,0.45,P067,Productos de la impresión,-0.0048566911516688335,-0.008336326137004413
E15_r00_p068_450,E15,0.0,0.45,P068,"Gasolinas, diésel oil y fuel oils",-0.008533493906366842,-0.010375469552002317
E15_r00_p068_450,E15,0.0,0.45,P069,"Aceites, grasas lubricantes y otros aceites preparados",-0.0,0.0
E15_r00_p068_450,E15,0.0,0.45,P070,"Gases de petróleo, otros productos de la refinación de petróleo n.c.p.",-0.017665748714727095,-0.02109183299592004
E15_r00_p068_450,E15,0.0,0.45,P071,"Abonos, fertilizantes y pesticidas",-0.0006131929464300641,-0.0027902366476423796
E15_r00_p068_450,E15,0.0,0.45,P072,"Pinturas, barnices, tintas y productos relacionados",-0.0028547762069917235,-0.005881415157738286
E15_r00_p068_450,E15,0.0,0.45,P073,"Jabón, preparados de limpieza, perfumes y preparados de toilet",-0.003987219659202786,-0.006272507576734306
E15_r00_p068_450,E15,0.0,0.45,P074,Otros productos químicos,-0.009620753775284515,-0.01574620180623453
E15_r00_p068_450,E15,0.0,0.45,P075,Productos farmacéuticos,-0.002062257908664269,-0.005471330157157941
E15_r00_p068_450,E15,0.0,0.45,P076,Productos de caucho y plástico,-0.001316322750979704,-0.004678062881536245
E15_r00_p068_450,E15,0.0,0.45,P077,Vidrio y productos de vidrio,-0.026881332470807984,-0.03682927715314043
E15_r00_p068_450,E15,0.0,0.45,P078,Productos de cerámica y arcilla,-0.009933757778433971,-0.01755255782196784
E15_r00_p068_450,E15,0.0,0.45,P079,"Cemento, cal y yeso",-0.0052339224931589184,-0.013129092766511006
E15_r00_p068_450,E15,0.0,0.45,P080,"Artículos de hormigón, cemento y yeso",-0.005650696476488171,-0.014771790143950353
E15_r00_p068_450,E15,0.0,0.45,P081,Piedras talladas para construcción y otros productos minerales no metálicos n.c.p.,-0.0034746337060534054,-0.008781217393933786
E15_r00_p068_450,E15,0.0,0.45,P082,"Métales básicos de hierro y acero, productos primarios de metales preciosos y otros metales no ferrosos",-0.004472633111851384,-0.010104847212331626
E15_r00_p068_450,E15,0.0,0.45,P083,Productos metálicos estructurales y sus partes de hierro o de acero,-0.0019369790191551843,-0.004281316739597312
E15_r00_p068_450,E15,0.0,0.45,P084,Otros productos elaborados de metal,-0.004915380132805264,-0.007275250396850068
E15_r00_p068_450,E15,0.0,0.45,P085,"Maquinaria para usos generales y especiales, sus partes y piezas, excepto electrodomésticos",-0.0004346252396632435,-0.0025831457791604777
E15_r00_p068_450,E15,0.0,0.45,P086,Electrodomésticos y sus partes,-0.0,0.0
E15_r00_p068_450,E15,0.0,0.45,P087,"Maquinaria de oficina, contabilidad e informática, sus partes y piezas",-0.0,0.0
E15_r00_p068_450,E15,0.0,0.45,P088,"Maquinaria y aparatos eléctricos, sus partes y piezas",-0.0007682669481428464,-0.0036682544585176146
E15_r00_p068_450,E15,0.0,0.45,P089,"Equipo y aparatos de radio, televisión y comunicaciones",-0.0,0.0
E15_r00_p068_450,E15,0.0,0.45,P090,"Aparatos médicos, instrumentos ópticos y de precisión, relojes",-0.0017986114266602842,-0.006133588131930268
E15_r00_p068_450,E15,0.0,0.45,P091,Equipo de transporte,-0.005161845846735276,-0.008562635766450732
E15_r00_p068_450,E15,0.0,0.45,P092,Muebles,-0.0026984193113721157,-0.009464604348844734
E15_r00_p068_450,E15,0.0,0.45,P093,Otros artículos n.c.p.,-0.004486151974881114,-0.007905684042262535
E15_r00_p068_450,E15,0.0,0.45,P094,Residuos y desechos,-0.01938634746597114,-0.0216328751166368
E15_r00_p068_450,E15,0.0,0.45,P095,"Generación y distribución de energía eléctrica, gas, vapor y aire acondicionado",-0.03156998971975576,-0.03402524017072593
E15_r00_p068_450,E15,0.0,0.45,P096,Agua natural y distribución de agua natural,-0.013834960941832038,-0.019028976138922217
E15_r00_p068_450,E15,0.0,0.45,P097,"Evacuación de aguas residuales, recogida, tratamiento y eliminación de desechos",-0.02445935544894429,-0.026800652127441576
E15_r00_p068_450,E15,0.0,0.45,P098,Edificaciones residenciales,-9.441482796900374e-05,-0.005054512413974153
E15_r00_p068_450,E15,0.0,0.45,P099,Edificaciones no residenciales,-0.00022792308450064682,-0.00587767137661383
E15_r00_p068_450,E15,0.0,0.45,P100,Obras de ingeniería civil,-0.007070615896460401,-0.012989660413651469
E15_r00_p068_450,E15,0.0,0.45,P101,Servicios generales y especializados de construcción,-0.005749474609331581,-0.011582263394194632
E15_r00_p068_450,E15,0.0,0.45,P102,Servicios de comercio,-0.004061970252478684,-0.0067869585638709855
E15_r00_p068_450,E15,0.0,0.45,P103,Mantenimiento y reparación de vehículos automotores y motocicletas,-0.010526612820045137,-0.01257541222918918
E15_r00_p068_450,E15,0.0,0.45,P104,Servicio de transporte de pasajeros por vía terrestre,-0.06045150842653749,-0.06273771667902195
E15_r00_p068_450,E15,0.0,0.45,P105,Servicio de transporte de carga por vía terrestre,-0.0650638615052897,-0.06785798810597761
E15_r00_p068_450,E15,0.0,0.45,P106,Otros tipos de transporte,-0.013935929752208871,-0.016851719022058436
E15_r00_p068_450,E15,0.0,0.45,P107,Servicios de almacenamiento y depósito,-0.0006265218426775425,-0.004699072710880418
